Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,283381,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,41050.74088,28.23054474,40483.0,106561.2077,282140,4,1002,501.0,702.8641405,998,4,283300,70825.0,140877.3297,282140,5,72,112,10.58645428,17.64409046,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
21,224,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,62500.0,13392.85714,112.0,82.02438662,170,54,224,224.0,0.0,224,224,0,0.0,0.0,0,0,64,20,8928.571429,4464.285714,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
80,5215835,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.766895425,1738611.667,3010607.721,5214962,94,5215835,2607917.5,3686917.69,5214962,873,0,0.0,0.0,0,0,104,40,0.575171569,0.191723856,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
21,9271901,9,94,20,0,10.44444444,8.048464312,34,0,12.53333333,14.54975045,30.41447487,2.588465947,403126.1304,1044832.184,3148717,3,6335540,791942.5,1459150.455,3192878,3,9271830,662273.5714,1289432.333,3148717,4,296,488,0.97067473,1.617791217,0,34,11.28,12.31367803,151.6266667,0,1,0,11.75,94,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
443,94972,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.05883839,94972.0,0.0,94972,94972,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10.5294192,10.5294192,0,0,0.0,0.0,0.0,0,0,1,0.0,0,319,252,0,32,0.0,0,0,0.0,0,0,Normal Traffic
22,686,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5830.90379,228.6666667,367.7313331,653,3,686,343.0,480.8326112,683,3,0,0.0,0.0,0,0,104,40,4373.177843,1457.725948,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
21,268,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,52238.80597,11194.02985,134.0,11.3137085,142,126,268,268.0,0.0,268,268,0,0.0,0.0,0,0,64,20,7462.686567,3731.343284,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
80,536109,4,231,231,0,57.75,115.5,0,0,0.0,0.0,430.8825258,11.19175392,107221.8,239242.6944,535192,32,536109,178703.0,308770.9771,535241,349,885,885.0,0.0,885,885,136,72,7.461169277,3.730584639,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,535158,4,231,231,0,57.75,115.5,0,0,0.0,0.0,431.6482235,11.21164217,107031.6,238710.1172,534049,13,535158,178386.0,308024.4531,534062,517,1067,1067.0,0.0,1067,1067,136,72,7.474428113,3.737214056,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
21,289,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,48442.90657,10380.62284,144.5,101.1162697,216,73,289,289.0,0.0,289,289,0,0.0,0.0,0,0,64,20,6920.415225,3460.207612,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
8080,92548,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3684.574491,75.6364265,15424.66667,36865.40709,90673,22,92548,30849.33333,53038.10518,92092,22,91286,45643.0,63682.03671,90673,613,92,72,43.22081514,32.41561136,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
444,95,1,0,0,0,0.0,0.0,6,6,6.0,0.0,63157.89474,21052.63158,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,10526.31579,10526.31579,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
80,5406316,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739875361,1802105.333,3120586.306,5405448,97,5406316,2703158.0,3821615.167,5405448,868,0,0.0,0.0,0,0,104,40,0.55490652,0.18496884,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5890593,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.679048782,1963531.0,3400330.109,5889894,143,5890593,2945296.5,4164289.72,5889894,699,0,0.0,0.0,0,0,104,40,0.509286586,0.169762195,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
444,121,1,2,2,2,2.0,0.0,6,6,6.0,0.0,66115.70248,16528.92562,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,8264.46281,8264.46281,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
80,101190,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,114961.9528,79.05919557,14455.71429,37858.15827,100309,4,653,326.5,456.0838739,649,4,101064,25266.0,50029.28261,100309,4,72,112,29.64719834,49.41199723,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,52,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,1,0.0,0,253,243,0,32,0.0,0,0,0.0,0,0,Port Scanning
80,548794,4,231,231,0,57.75,115.5,0,0,0.0,0.0,420.9229693,10.93306414,109758.8,244936.3387,547914,41,548794,182931.3333,316145.8928,547985,103,839,839.0,0.0,839,839,136,72,7.288709425,3.644354712,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
1848,22,1,6,6,6,6.0,0.0,6,6,6.0,0.0,545454.5455,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,45454.54545,45454.54545,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
80,17060381,4,239,231,0,59.75,114.2289368,0,0,0.0,0.0,14.0090658,0.410307367,2843396.833,6964577.441,17100000,5,17100000,5686773.0,9849349.355,17100000,5,17100000,8530174.0,12100000.0,17100000,505,136,104,0.234461352,0.175846014,0,231,29.875,81.31497402,6612.125,0,1,0,34.14285714,239,29200,235,2,32,538.0,538,538,17100000.0,17100000,17100000,DoS
8080,81532,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4182.406908,85.85586028,13588.66667,32322.97043,79565,22,81532,27177.33333,46424.34518,80782,22,80146,40073.0,55850.12201,79565,581,92,72,49.06049159,36.79536869,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
53,164,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1353658.537,24390.2439,54.66666667,92.08872533,161,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,64,64,12195.12195,12195.12195,32,79,50.8,25.7429602,662.7,0,0,0,63.5,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
1846,42,1,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
21,9785070,9,109,25,0,12.11111111,9.892477501,34,0,12.53333333,14.54975045,30.35236335,2.45271623,425437.8261,1110280.157,3605116,3,6848206,856025.75,1587969.581,3649194,260,9784914,698922.4286,1371245.318,3605116,3,296,488,0.919768586,1.532947644,0,34,11.88,12.73878592,162.2766667,0,1,0,12.375,109,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,109533,3,26,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,106205.4358,82.16701816,13691.625,38269.48264,108401,4,948,474.0,654.7808794,937,11,109471,21894.2,48360.46123,108401,4,72,132,27.38900605,54.77801211,0,5755,1163.3,2131.87096,4544873.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,95582,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.92444184,95582.0,0.0,95582,95582,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10.46222092,10.46222092,0,0,0.0,0.0,0.0,0,0,1,0.0,0,304,252,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,509858,4,231,231,0,57.75,115.5,0,0,0.0,0.0,453.0673246,11.76798246,101971.6,227599.1032,509113,22,509858,169952.6667,293740.6688,509135,63,710,710.0,0.0,710,710,136,72,7.845321639,3.922660819,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,100042660,5,247,231,0,49.4,101.5962598,0,0,0.0,0.0,2.468946747,0.089961622,12500000.0,35400000.0,100000000,52,100000000,25000000.0,50000000.0,100000000,257,100000000,33300000.0,57700000.0,100000000,812,168,136,0.049978679,0.039982943,0,231,24.7,72.5626932,5265.344444,0,1,0,27.44444444,247,29200,235,3,32,42955.0,42955,42955,100000000.0,100000000,100000000,DoS
21,9398800,9,99,20,0,11.0,8.544003745,34,0,12.53333333,14.54975045,30.53581308,2.55351747,408643.4783,1066706.105,3496574,3,5856096,732012.0,1355347.556,3053131,3,9398663,671333.0714,1317463.503,3496574,3,296,488,0.957569051,1.595948419,0,34,11.48,12.41343358,154.0933333,0,1,0,11.95833333,99,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,5227344,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.765206958,1742448.0,3017261.105,5226481,92,5227344,2613672.0,3695069.924,5226481,863,0,0.0,0.0,0,0,104,40,0.573905218,0.191301739,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
21,247,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,56680.16194,12145.74899,123.5,95.45941546,191,56,247,247.0,0.0,247,247,0,0.0,0.0,0,0,64,20,8097.165992,4048.582996,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
8080,192824,5,213,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1856.615359,46.6746878,24103.0,67158.88103,190310,4,192824,48206.0,95264.34248,191101,24,191113,63704.33333,109644.4441,190310,4,112,92,25.93038211,20.74430569,0,195,35.8,68.38908295,4677.066667,0,1,0,39.77777778,213,8192,237,4,20,0.0,0,0,0.0,0,0,Bots
80,5259603,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.760513674,1753201.0,3035970.709,5258838,126,5259603,2629801.5,3718019.074,5258838,765,0,0.0,0.0,0,0,104,40,0.570385255,0.190128418,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5842448,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.684644519,1947482.667,3372380.306,5841572,83,5842448,2921224.0,4129995.748,5841572,876,0,0.0,0.0,0,0,104,40,0.513483389,0.17116113,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,4421382,4,24,6,6,6.0,0.0,0,0,0.0,0.0,5.42816703,0.904694505,1473794.0,2552042.631,4420639,340,4421382,1473794.0,2552042.631,4420639,340,0,0.0,0.0,0,0,80,0,0.904694505,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
80,5558477,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.71962158,1852825.667,3208413.981,5557583,134,5558477,2779238.5,3929172.473,5557583,894,0,0.0,0.0,0,0,104,40,0.539716185,0.179905395,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
21,207,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,67632.85024,14492.75362,103.5,31.81980515,126,81,207,207.0,0.0,207,207,0,0.0,0.0,0,0,64,20,9661.835749,4830.917874,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
80,517186,4,231,231,0,57.75,115.5,0,0,0.0,0.0,446.6478211,11.60124211,103437.2,230872.3238,516434,42,517186,172395.3333,298000.8851,516497,100,710,710.0,0.0,710,710,136,72,7.734161404,3.867080702,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
21,220,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,63636.36364,13636.36364,110.0,82.02438662,168,52,220,220.0,0.0,220,220,0,0.0,0.0,0,0,64,20,9090.909091,4545.454545,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
135,59,1,6,6,6,6.0,0.0,6,6,6.0,0.0,406779.661,67796.61017,19.66666667,30.61590001,55,1,0,0.0,0.0,0,0,4,2.0,1.414213562,3,1,20,60,16949.15254,50847.45763,6,6,6.0,0.0,0.0,0,0,1,7.5,6,254,2051,0,20,0.0,0,0,0.0,0,0,Normal Traffic
21,8100539,9,113,26,0,12.55555556,10.35749863,34,0,12.53333333,14.54975045,37.15802121,2.962765811,352197.3478,923763.77,3130261,1,4928320,616040.0,1147212.927,2761827,3,8100453,578603.7857,1141512.57,3130261,1,296,488,1.111037179,1.851728632,0,34,12.04,12.86623488,165.54,0,1,0,12.54166667,113,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,658536,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17664.94163,13.66667881,82317.0,232330.4161,657305,2,1023,511.5,696.5001795,1004,19,658404,131680.8,293833.1862,657305,2,72,132,4.555559605,9.11111921,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
52378,144,1,6,6,6,6.0,0.0,6,6,6.0,0.0,125000.0,20833.33333,72.0,32.52691193,95,49,0,0.0,0.0,0,0,49,49.0,0.0,49,49,20,40,6944.444444,13888.88889,6,6,6.0,0.0,0.0,0,0,1,8.0,6,2049,252,0,20,0.0,0,0,0.0,0,0,Normal Traffic
21,8646847,9,99,23,0,11.0,8.717797887,34,0,12.53333333,14.54975045,33.19128926,2.775578196,375949.8696,970079.9994,3112704,3,5489438,686179.75,1251983.111,2744056,24,8646813,617629.5,1196587.627,3112704,3,296,488,1.040841824,1.734736373,0,34,11.48,12.45364739,155.0933333,0,1,0,11.95833333,99,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
21,245,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,57142.85714,12244.89796,122.5,12.02081528,131,114,245,245.0,0.0,245,245,0,0.0,0.0,0,0,64,20,8163.265306,4081.632653,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
80,884,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4524.886878,294.6666667,423.9602969,781,3,884,442.0,620.8397539,881,3,0,0.0,0.0,0,0,104,40,3393.665158,1131.221719,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
444,155,1,2,2,2,2.0,0.0,6,6,6.0,0.0,51612.90323,12903.22581,155.0,0.0,155,155,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,6451.612903,6451.612903,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
21,8591758,9,105,24,0,11.66666667,9.38083152,34,0,12.53333333,14.54975045,34.10245028,2.793374767,373554.6957,969067.8672,3110077,3,5437907,679738.375,1252347.969,2741835,48,8591612,613686.5714,1196056.369,3110077,3,296,488,1.047515538,1.745859229,0,34,11.72,12.60793401,158.96,0,1,0,12.20833333,105,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
80,915826,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12702.19452,9.827194249,114478.25,323410.8252,914879,3,771,385.5,521.1376977,754,17,915774,183154.8,409046.3968,914879,3,72,132,3.275731416,6.551462832,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1533,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7588388.78,5870.841487,191.625,308.6111458,890,2,993,496.5,697.914393,990,3,1433,286.6,420.5993343,984,2,72,132,1956.947162,3913.894325,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1658353,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7014.791181,5.427071317,207294.125,585887.2898,1657291,3,934,467.0,654.7808794,930,4,1658307,331661.4,741049.5841,1657291,3,72,132,1.809023772,3.618047545,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,213,2,110,55,55,55.0,0.0,116,116,116.0,0.0,1605633.803,18779.34272,71.0,116.9144987,206,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,9389.671362,9389.671362,55,116,79.4,33.41107601,1116.3,0,0,0,99.25,110,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,507661,4,231,231,0,57.75,115.5,0,0,0.0,0.0,455.0280601,11.81891065,101532.2,226626.5613,506934,33,507661,169220.3333,292511.0919,506983,182,694,694.0,0.0,694,694,136,72,7.879273767,3.939636884,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,5001567,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.798496151,0.799749359,1667189.0,2887077.551,5000899,215,5001567,1667189.0,2887077.551,5000899,215,0,0.0,0.0,0,0,80,0,0.799749359,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,668.0,668,668,5000899.0,5000899,5000899,DDoS
80,9827,3,26,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,1183168.821,814.0836471,1403.857143,2919.353606,7954,4,8005,4002.5,5654.732929,8001,4,9780,2445.0,3835.650836,8150,190,72,112,305.2813677,508.8022794,0,7300,1291.888889,2460.652985,6054813.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
21,244,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,57377.04918,12295.08197,122.0,52.32590181,159,85,244,244.0,0.0,244,244,0,0.0,0.0,0,0,64,20,8196.721311,4098.360656,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
35396,77,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38961.03896,38.5,14.8492424,49,28,0,0.0,0.0,0,0,49,49.0,0.0,49,49,32,64,12987.01299,25974.02597,0,0,0.0,0.0,0.0,0,0,1,0.0,0,243,290,0,32,0.0,0,0,0.0,0,0,Normal Traffic
1841,84,1,6,6,6,6.0,0.0,6,6,6.0,0.0,142857.1429,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,11904.7619,11904.7619,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
444,90,1,2,2,2,2.0,0.0,6,6,6.0,0.0,88888.88889,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11111.11111,11111.11111,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
52224,2,1,6,6,6,6.0,0.0,6,6,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,500000.0,500000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
80,527648,4,231,231,0,57.75,115.5,0,0,0.0,0.0,437.7918612,11.37121718,105529.6,235561.6505,526915,50,527648,175882.6667,304057.5148,526978,185,683,683.0,0.0,683,683,136,72,7.58081145,3.790405725,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,66,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1444,1172,0,32,0.0,0,0,0.0,0,0,Web Attacks
8080,134812,4,206,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,2522.03068,51.92416105,22468.66667,53230.91125,131123,123,134812,44937.33333,76126.81717,132841,949,132783,66391.5,91544.16521,131123,1660,92,72,29.67094917,22.25321188,0,194,42.5,75.2880184,5668.285714,0,1,0,48.57142857,206,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
80,8439207,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.843869098,0.473978183,2813069.0,4871796.466,8438535,191,8439207,2813069.0,4871796.466,8438535,191,0,0.0,0.0,0,0,80,0,0.473978183,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,672.0,672,672,8438535.0,8438535,8438535,DDoS
80,517695,4,231,231,0,57.75,115.5,0,0,0.0,0.0,446.208675,11.58983571,103539.0,230952.395,516679,17,517695,172565.0,298047.8443,516721,430,999,999.0,0.0,999,999,136,72,7.726557143,3.863278571,0,231,33.0,87.30979327,7623.0,0,1,0,38.5,231,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
443,97,1,0,0,0,0.0,0.0,6,6,6.0,0.0,61855.6701,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,10309.27835,10309.27835,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
52221,35,1,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots
21,914,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4376.367615,304.6666667,388.469218,743,3,914,457.0,642.0529573,911,3,0,0.0,0.0,0,0,104,40,3282.275711,1094.091904,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning
443,95312,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.98371664,95312.0,0.0,95312,95312,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10.49185832,10.49185832,0,0,0.0,0.0,0.0,0,0,1,0.0,0,304,252,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5269996,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.759013859,1756665.333,3041882.783,5269129,108,5269996,2634998.0,3725223.785,5269129,867,0,0.0,0.0,0,0,104,40,0.569260394,0.189753465,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
49666,34758892,17,5300,1755,0,311.7647059,554.2186538,348,0,155.2857143,127.2438172,215.0241153,0.891858118,1158629.733,6334658.49,34700000,1,34800000,2172430.75,8673601.533,34700000,1,2172,167.0769231,179.5682143,476,1,364,304,0.489083484,0.402774634,0,1755,233.5625,416.1774542,173203.6734,0,1,0,241.0967742,5300,8192,2049,15,20,0.0,0,0,0.0,0,0,Normal Traffic
8080,73457,4,206,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4628.558204,95.29384538,12242.83333,28964.27811,71362,98,73457,24485.66667,41858.47266,72819,99,72006,36003.0,50005.17735,71362,644,92,72,54.45362593,40.84021945,0,194,42.5,75.2880184,5668.285714,0,1,0,48.57142857,206,8192,237,3,20,0.0,0,0,0.0,0,0,Bots
21,234,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,59829.05983,12820.51282,117.0,77.78174593,172,62,234,234.0,0.0,234,234,0,0.0,0.0,0,0,64,20,8547.008547,4273.504274,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
80,8734350,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.747771729,0.457961955,2911450.0,5042191.293,8733671,276,8734350,2911450.0,5042191.293,8733671,276,0,0.0,0.0,0,0,80,0,0.457961955,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,679.0,679,679,8733671.0,8733671,8733671,DDoS
80,5702143,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.70149065,1900714.333,3291387.298,5701281,107,5702143,2851071.5,4030804.931,5701281,862,0,0.0,0.0,0,0,104,40,0.526117988,0.175372663,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks
80,5122415,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.685290044,0.780881674,1707471.667,2956905.466,5121812,246,5122415,1707471.667,2956905.466,5121812,246,0,0.0,0.0,0,0,80,0,0.780881674,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,603.0,603,603,5121812.0,5121812,5121812,DDoS
21,226,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,61946.90265,13274.33628,113.0,43.84062043,144,82,226,226.0,0.0,226,226,0,0.0,0.0,0,0,64,20,8849.557522,4424.778761,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force
